RGIId,CenLat,CenLon,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-07.01243,79.5592,14.1384,-186.2598089967821,-832.5421932220656,-65.86181730554995,358.4251108925922,-287.8649645182833,-297.6001476468898,92.92148814657511,-177.2297110966308,-375.04806079709897,-100.27395982686976,-71.44620810511574,-90.8463166590572,-110.25042277023545,-298.44298716165866,-703.6483158733192,-308.33881911760267,279.86196428464245,-24.087804618949185,279.5800830356512,313.1872321079361,-193.3215187992728,89.10591806827847,619.8434520136325,-200.285503658286,149.33390680487042,164.40703583462005,419.1299406918309,633.8427159986753,-221.45541061239413,423.4781338526123,283.22858227007964,607.8922581409734,162.63839510619135,-2.7290459329258177,207.05625077456867,176.72488774303008,671.2993744154971,461.02106768443497,-24.50185526978118,165.11742771706008,414.7541764002024,848.0938617536942,161.92353675320018,235.6140556987147,23.232695775094825,733.9309967476287,539.8528178634978,-250.63475756429372,584.9749502674682,125.51361618726554,756.0174476010404,336.1007115717921,-43.44321829666803,328.99218181397896,684.1080435690311,176.24800021673516,311.2495034738207,10.86489806181918,-175.48429856180658,-73.97613664429917,189.37628250147372,301.38419667780875,623.4888495315512,371.8724008993448,426.8022508205189,-236.81085861943453,412.3753496635988,-391.9133697136427,444.75754737774616,10.619719418895604,-295.89947862249903,89.6793274464865,-135.38349237882187,68.2633967570591,-921.2020344552416,178.6888916108242,-762.2788612450651,-244.788060830828
RGI60-07.01246,79.7513,14.736,-173.9867344981036,-831.1657783212081,-51.43267753463445,380.1054853684943,-277.07651613737085,-286.91311797202184,110.29274291375572,-164.3698482390562,-365.4716622079821,-85.969149577418,-56.57929220118277,-76.23244447559742,-95.88731594274624,-287.188934997686,-699.1788369083356,-297.08358825447266,301.174986285936,-7.834833022546906,301.07435663330784,335.3488241935413,-179.64352140037707,104.45496484593168,635.320393742052,-184.7115182915464,165.06826842523552,180.1926866069146,435.0543407602987,649.9101735724354,-205.24042706038392,439.7857556858947,299.6752662061985,624.5007506514926,179.38988699594248,14.194309948587026,224.11488814276944,193.94762935073408,688.7089387054267,478.5803771157911,-6.7351266181800185,183.05332404772915,432.849704677571,866.3405718361372,180.4054042104575,254.10564131693096,41.95101054757551,752.8909142159149,558.9991821869215,-231.41006490685612,604.3235037314677,-110.14783169198354,606.9466094506206,181.78171531792668,-189.1416278580852,263.905742747306,615.7895606128243,89.82092072026342,87.58622721697076,-229.61031436282136,-521.264987889515,-294.943538200941,115.12190574780428,294.13491721637064,609.9474134143142,409.55463726884784,374.8186096410614,-274.3501995191015,441.5592326413855,-373.52807172178046,425.7465718708951,60.38369374090428,-369.96225767733415,83.39349109524335,-94.33565860397252,11.045695541327058,-948.0940289635514,81.69060930751526,-739.2406858764049,-305.3211604541588
RGI60-07.01247,79.7274,14.7124,-157.8004626854837,-815.076539858474,-35.47352072841812,395.9379715834049,-261.3522792025141,-271.31453721116344,125.75297844050218,-149.03873398638595,-350.2759886232535,-70.92385287813319,-41.68459545571709,-61.4930016673117,-81.30911559777114,-272.7747971276724,-684.9309577281493,-283.0258142635124,315.0310407635486,5.830044993953628,314.52677002150006,348.58522376593714,-166.62168038078136,117.23923901133868,647.8544081064446,-172.43473594084807,177.06596198358332,191.9140565942192,446.4718592092328,661.0074428624747,-194.481190854358,450.1964668785398,309.7101993240526,634.134240668353,188.60026035167243,22.950335586230235,232.39223485714737,201.70902093861997,695.9142927822165,485.1942047897214,-0.7673669885846479,188.32891480788024,437.3759480283314,870.0090734609967,183.20538602601664,255.8874749261776,42.66223163059128,752.4002668473681,557.1990933509381,-234.6614369171959,599.4102424181473,-116.97626512085768,598.0224146533093,170.5339047218872,-203.11433884794224,247.20089102302467,596.5894054625187,71.00595161750323,69.63296172769397,-246.05574252078577,-533.7148452102668,-270.4730627257389,145.4074272683672,326.4287334274611,642.8554815323401,441.6270131756619,394.69513721472487,-255.6898779915699,460.5279359484797,-352.91899798218543,451.0199803006777,115.49479128005858,-311.653946743699,142.85419628423136,-34.25979206087154,71.41687971377999,-889.7877896479791,137.8663254031694,-685.1863567608023,-253.24289842194227
RGI60-07.01248,79.7209,14.6268,-192.21033524999547,-849.5855733202472,-69.78340331042268,361.7561640475152,-295.6303006625361,-305.55375039214965,91.6379052773379,-183.1675714502897,-384.4021875073702,-104.94672914329074,-75.65463802421176,-95.419040186616,-115.1897802995118,-306.6441872241214,-718.8332670608538,-316.7910372720371,281.4450907698862,-27.762737177237465,281.0567446945642,315.18289590731223,-200.0681405417569,83.87659976430797,614.5588948301089,-205.66234869565503,143.91051053292634,158.82880220687392,413.4620440395826,628.0753238716175,-227.33331697678076,417.4244907080241,277.0222251511278,601.5332427339326,156.08765606494475,-9.470801767489856,200.0631266957715,169.47469624811902,663.7770133732686,453.1536801701207,-32.70848810272753,156.48566372364542,405.6291572301821,838.407695097243,151.65528292160576,224.4889223318229,11.317336432635202,721.1108456255779,525.9200519935154,-265.9612258867449,568.0776687942624,-148.3171674970396,566.5458939488842,138.79237658906823,-234.9870659873968,214.89201099677376,563.7830720040681,38.4448457133232,37.192820984604765,-278.0499667070624,-564.4214936809125,-295.4365005550249,120.703422599036,302.0043174658079,618.6703102341519,418.37369611893456,372.4036347172756,-279.27652700779083,435.9923674487671,-379.1489607447109,420.6395985058764,54.5273829032252,-376.5335785302874,76.82902605529351,-101.04337022668314,4.197617773590954,-954.8849447532532,75.13239167887656,-745.7225163173662,-311.7782164659416
RGI60-07.01249,79.6948,14.6076,-288.8888365406695,-946.2526186435332,-166.48688869013003,265.028089825925,-392.3463027224704,-402.2790476286414,-5.109967301407297,-279.91515466390524,-481.15148985335134,-201.7133055802276,-172.4295228454954,-192.1999058094774,-211.9758407212701,-403.4288032974517,-815.6080331425756,-413.5820186554754,184.6326600676281,-124.56475766872882,184.24618434646555,218.3749392828305,-296.85289241003915,-12.902784007203138,517.7868168676551,-302.41755522129483,47.16514362288592,62.11811063296733,316.7758448295552,531.4192853171107,-323.95267796473127,320.8601177277597,180.5139502303814,505.0878652798589,59.72115392715755,-105.74917352947878,103.896309050665,73.43371212829122,567.8805164538645,357.4351101527242,-128.22812928911222,61.2091628115516,310.6418998198112,743.7093348099377,57.39412165865119,130.661183354708,-81.91836416988471,628.5657098853151,434.2459967984399,-356.5634862962145,478.7400215931907,-236.1602261350087,480.62581657155454,55.261796226340095,-315.8529025396893,137.2830373223038,489.4596651558661,-36.73951536111097,-39.28790836512731,-357.513193596751,-651.4560347818867,-432.4128500302758,-21.343609131070817,158.48423229985806,475.4666592024012,277.713659488476,266.6651878652662,-378.56780162897735,339.6706461850321,-472.9337890559332,331.05718318595177,-13.78933270234426,-442.6101841690933,11.566488073528603,-165.80651994030538,-60.33231041788049,-1021.4837515637046,6.379419738935713,-816.6513533902421,-384.7422437541335
RGI60-07.01250,79.6992,14.6489,-255.3076676609217,-912.510906625518,-132.72677534377792,298.8444802083596,-358.3610106265497,-368.187068404258,29.05083346296073,-245.6145255187339,-446.71500517641454,-167.1858067106757,-137.78204567434568,-157.42357844846606,-177.06655206435917,-368.3649515353154,-780.3628709375909,-378.23287005416296,220.0709730786262,-88.94065681702882,219.99923917397643,254.290334776678,-260.7138093502466,23.404890049890582,554.2790067169782,-265.73366380954366,84.04757333797599,99.20754869165532,354.07968665932134,568.945928134032,-286.1944396243111,358.85958900296373,218.7639502722708,543.5982637446276,98.50250860032476,-66.68630767777768,143.25201959189002,113.09333232934203,607.8552497794351,397.736520703901,-87.58950449756546,102.19556990128643,351.9852799200965,785.394592002435,99.46568941327244,173.0712009117399,-39.135035637114136,671.7018236084367,477.7196744197688,-312.79437517820514,522.726963062624,-192.09031950011172,524.6574043376276,99.06734497255763,-272.65513683254176,179.64125451880946,530.7553580500894,4.909633770303523,3.1827940878094347,-313.3392047722915,-602.7428557815854,-362.0629743072946,49.44585530333902,228.57354586077105,543.687423082783,340.7928017183937,285.4528908804781,-366.7598199339709,348.1596538214365,-467.16122316703,332.3010819391918,-26.54045531051973,-455.5100253733088,-1.7004492771519537,-179.22659346363082,-73.8696785680552,-1033.412848958112,-3.642631787131017,-824.6791788223927,-390.84851702783845
RGI60-07.01255,79.6032,14.8617,-229.85210209599603,-873.8513330317418,-109.11340375948164,314.2685666674915,-329.7053505916704,-339.0207425366869,50.73332532729399,-218.19148765046708,-414.9864100980184,-140.5911283856542,-111.38949427072848,-130.25498335737612,-149.10745249308772,-336.2244241387605,-739.6846423179983,-345.010036078067,241.9986633527927,-60.44617589236339,242.92862574815493,277.07739728192854,-227.24385570014067,55.603704766015184,587.0610192577682,-232.30391947941976,118.0925891637466,134.01927320691223,389.6052037239106,605.222694882061,-249.1260367160804,396.8259102121166,257.6315481674781,583.3995504390246,139.3182025333721,-24.820644775676016,186.27769996518305,157.32640834784365,653.3564068354166,444.6370541943536,-39.24953974069032,152.1255005046566,403.63602601282537,838.3929066217237,154.79996234355465,229.9938638732654,20.29022262099118,733.6653789515278,542.73953761935,-244.35442791316208,594.5794702467169,140.22224207869058,773.4433462155848,357.6021414120399,-20.084448570781618,355.01590979809464,712.9583215917359,204.1738636465531,341.1369482526273,41.49336537657896,-143.2604269352846,-67.41938895233811,184.88287024655077,288.7613531698369,607.1763237928469,346.12125131916,350.0925349946367,-321.3094944128004,321.938664502452,-489.11550899309617,326.4406980663085,-181.2235397405809,-486.3331777572493,-106.1713767368746,-334.7906143850605,-131.6935077434756,-1113.5850782947402,-8.537695370256884,-941.113333461532,-416.58663784516057
RGI60-07.01256,79.5961,14.8107,-251.59739138898212,-895.9511438177285,-131.32862359291042,291.8704472683966,-352.4812724306188,-362.07191273728034,27.46782022964945,-241.795956266436,-438.9270520775863,-164.79582106178546,-135.9120149092768,-155.11518591594944,-174.31739066655467,-361.8262571979424,-765.7296489444112,-371.3727238548026,215.3369584426489,-87.57842090816551,215.41503673269085,249.1175078426864,-255.7632248756132,26.60921079559508,557.5531582990803,-262.3470132573563,87.48817766081626,102.83071942577854,357.802252396412,572.7754818968306,-282.2495509990472,362.99337161378105,223.051757466656,548.0320870032484,103.12067523658716,-61.8954680959444,148.2763803734353,118.3432874814318,613.3316754191837,403.5074444140848,-81.55570330622078,108.56756918322728,358.7434011326223,792.0895991427661,106.95850537127576,180.5453898242964,-30.91520531609711,680.5810461846173,487.6371028316478,-301.6124688924707,535.0283213691257,78.06155184995235,708.8232053990005,290.37381080299434,-89.8113552382667,283.02158197436904,639.179657275074,130.47033099190978,267.3412244929564,-32.52537550480976,-218.08560930396865,-124.63653698290292,134.21498827040153,241.71000151537888,563.5139785612703,308.97328872956984,358.51119559792835,-305.41461318742165,342.0900241479532,-464.3856612232559,360.7940897419749,-106.94493513786271,-410.1843243195632,-28.78553218551336,-256.6307556535593,-53.19781534778352,-1038.612576205314,62.496074729342,-874.2659867794891,-353.7656574120154
RGI60-07.01259,79.5774,14.7908,-275.65669669763844,-920.1132218851528,-155.5950907947909,267.4956588714609,-376.9693839517802,-386.676450919186,2.7432582973423827,-266.6456564377002,-463.9063426898213,-189.90891665075247,-161.16428064531027,-180.51203702995787,-199.86449828040975,-387.5298390620727,-791.5963495810436,-397.4083407559905,189.12545199678905,-113.97458773210924,188.82676309315843,222.32804931671276,-282.7638859451355,-0.6119431716613128,530.0966290170888,-290.04434985211964,59.527024955938586,74.61239826858738,329.29746660933955,543.9685221378714,-311.3757323478587,333.5399912225572,193.24357022768083,517.8438333445727,72.53237554083023,-92.91463468241052,116.80443502526172,86.38194471620393,580.8418454182734,370.4565536796308,-115.22179329138714,74.24364919696706,323.7074724496157,756.2163595900145,70.27535272725882,142.86840124918675,-69.60077098805296,640.7567218382324,446.5868438282264,-344.01490924924184,491.069269533074,32.017008858624344,660.9279089610602,240.34623430248823,-142.3392778995604,228.1430486068814,582.1178369119831,73.66604962436169,211.1474189215706,-87.72887219571804,-270.4970424739814,-147.25157022796412,117.0778976190121,226.8678878142663,550.1097379332007,297.342946968833,352.18451801782794,-311.2175377866869,336.8870078537954,-468.6877711276042,358.5594993179909,-101.51351427443169,-404.8510447952978,-23.4028866979038,-251.09858009300476,-47.79767063295861,-1033.8238723013208,66.53584696937128,-870.9435363131538,-351.4366487488905
RGI60-07.01261,79.5351,14.8349,-203.38094569255995,-847.4780841066433,-83.16406392056228,339.86311688316255,-304.23279846753087,-313.82243494814634,75.55793719664136,-193.601465414274,-390.6575262704728,-116.64065344322346,-87.77339029075965,-106.97438202477868,-126.17501968158771,-313.6155177847765,-717.3645304003635,-323.17407474200786,263.2911147241032,-39.51310685385941,263.3474798485112,297.02380015051904,-207.66854299689524,74.65129891845986,605.5624399920766,-214.3488021904068,135.432348728546,150.795937722885,405.72864344285495,620.6599344486365,-234.41056603985976,410.823676841282,270.8402389541113,595.7612572360435,150.80082637483395,-14.28761110318626,195.8324523566655,165.82188834829591,660.7096241904565,450.800461413569,-34.39949130834553,155.5975660644827,405.6339016729007,838.5140118622325,153.38342945532986,226.40086358333173,14.748412551694232,725.8926315557987,532.6990760340176,-256.82108901786296,579.2587222156707,120.5765886567429,750.6982387185301,331.3417802796947,-50.901968341799545,320.66683627395435,675.4098764984394,166.58263406646364,304.3869118754394,5.254188894595767,-177.11544100464351,-57.630649378150544,204.9320846031578,313.0724787045454,634.5309566406274,377.4513958695346,403.8326744038536,-263.46991464357245,382.75867378995065,-424.40412452385215,399.23349954751166,-65.88320838908457,-367.8832769508823,13.370450878532552,-214.29365500961092,-11.386835807133815,-996.5475217481136,104.56164702652018,-831.3513845009743,-311.0732244544658
RGI60-07.01262,79.5523,15.0054,-377.2080839224891,-1021.0920944344768,-257.48576178769525,165.0489015450474,-478.8532956596546,-488.6683442508184,-99.77989109108609,-369.0113220125119,-566.1943847914146,-292.61898532987465,-264.0429778767637,-283.513453269795,-302.9935094225592,-490.61462904427367,-894.414811261131,-500.8053339520398,84.94174720824243,-218.01604138857192,84.28395664626359,117.5600018663983,-387.1983511016092,-105.34850274652818,425.1370482869705,-395.2208000520821,-45.90117667641185,-31.028611246277677,223.39737258915207,437.79834346375503,-417.8276673030095,226.81955816716012,86.22353567521363,410.50254262236353,-35.13472962778597,-200.9335292588487,8.435049078255162,-22.36581233470893,471.6894216086999,260.8978431161388,-225.2303696359993,-36.218163810434966,212.775580615372,644.4920534378268,-41.75004302052888,29.93929760568441,-182.97800540602543,526.820458723391,332.24471977677484,-458.715347935369,375.8699292526279,-83.73678434913022,544.6595772471277,123.98422719524932,-259.62713647923243,110.965488437532,465.4677569982057,-43.69256519147925,93.9467858694822,-206.1915324362124,-392.0516916868176,-278.65443454389515,-13.471278478240569,96.35387472066076,421.637592319225,172.59431024574673,265.0432052268941,-391.7163100717241,259.35649075653583,-543.5525563476024,285.9530940725461,-157.43506509569795,-457.8594455505901,-77.06493275291874,-305.1370237404729,-101.88858622162522,-1089.0268461377705,8.713691853540023,-930.0292684392518,-412.5946212608641
RGI60-07.01264,79.4853,14.8761,-409.8903993988605,-1054.0593837939473,-290.5368705409572,131.85748953468445,-512.3485593563468,-522.3810543674418,-133.6586343490759,-403.1605990686367,-600.6116294995331,-327.24337631121284,-298.91949472658445,-318.658578644264,-338.41718274377854,-526.3521017466513,-930.5090153960012,-537.1506817317405,48.36104922181216,-254.97614242599244,47.019444822475954,79.93649111903585,-425.2760252492007,-143.80958120399333,386.2444929007432,-434.5394842833879,-85.70972303880146,-71.26806027144559,182.6429305619867,396.5029306338381,-459.6920821286393,184.39867426998384,43.18337051252801,366.7946132871182,-79.53204902000803,-246.07963314452024,-37.47603623954433,-69.1096081909586,424.044495698007,212.3205804501605,-274.84609167579475,-86.9171764310769,160.9187710809186,591.1336720697429,-96.30753722454418,-26.348304191145505,-240.80117564140497,467.225857062189,270.86596083042787,-521.9928872318367,310.32847200717924,-153.17542573277976,472.9197508285485,49.45529809527798,-337.81464368268576,30.0978888228832,382.041781837905,-127.20054103482468,10.97666042315718,-289.01716659600913,-473.1753725282879,-324.80397286756755,-50.83501326524767,62.949233367370056,390.6939526136935,145.18294231118813,255.63736246798703,-398.1786877257939,255.15591549791765,-544.9034688388549,291.18292295402136,-121.38096147389662,-420.5629851336922,-38.74842819497604,-265.74976795361744,-62.880008895310525,-1052.6126441956724,42.48523513009374,-898.8177268440372,-384.7763454124183
RGI60-07.01274,79.0283,15.1232,-330.5222365920838,-950.3685840655556,-214.9368649857378,192.0817395556276,-427.76710326670553,-437.0475430353359,-62.41035568194575,-321.471115781157,-511.150056407764,-247.52864755174107,-219.810191078628,-238.3482202594243,-256.88755179552845,-437.3216379564295,-825.9058086529806,-446.654348394872,117.6164858568476,-173.83655736093942,117.52472666288466,149.85464894117615,-335.8763246986276,-57.11929979257642,473.53135978309086,-346.37192141614014,2.9486283337997934,18.7358027944372,273.43700635042285,488.1348183623399,-367.171034028937,278.29259183441866,138.21049728919976,462.89168015376,17.877124321852754,-147.45241199748912,62.75331224194821,32.64287833184039,527.2929115379303,317.47602925820115,-168.04624406884162,21.962485115852274,272.1141778596788,699.5788765447546,18.56060399502094,84.89811274209295,-124.53800638114912,587.1304944009222,397.5158916832451,-387.49282425918034,450.3920434231409,-270.20354775814826,449.11310879246,31.942476548935048,-358.4241184506277,99.45692485234756,458.2607516748132,-81.55562609059038,-71.25291665185145,-391.6743960206412,-691.5684724712011,-483.4526715114356,-73.64629152515172,17.22296651309164,352.6567828868838,55.63533047644372,122.77483425380888,-430.6294124715057,273.8098298332444,-516.5980491942195,166.67491070879106,-157.73047494265066,-409.7027222063313,-41.6816560042637,-250.31928911970047,-159.54286870088583,-1097.9625742136736,-105.17215152437198,-889.0599652586436,-461.41207646224746
RGI60-07.01276,78.9632,15.6503,-540.8776246839789,-1173.0907541523904,-422.9932793424885,-7.8595123488345,-640.0752478222032,-649.544112135103,-267.4376836431093,-531.6690304255781,-725.1346540317124,-456.2583255296694,-427.9902812678382,-446.90133024658695,-465.8136655127078,-649.8498750586374,-1046.187888763939,-659.374829392242,-83.85186644104698,-381.1210351930283,-83.95082485580443,-50.97846263070541,-546.4000855141452,-265.8746284122253,264.7989357524519,-555.1202338143546,-205.7477602686572,-190.0363339209576,64.68406221778199,279.4017000159247,-575.8835770751725,69.53407819206983,-70.5457336855449,254.1592060910365,-190.8570897489586,-356.15963859472333,-145.97204090567408,-176.07113436679384,318.6134547729421,108.7875114458279,-376.67881006009895,-186.65609892849832,63.50245238679244,491.0834331972632,-189.9169034422641,-123.54270498468868,-332.8922596637139,378.9420747811144,189.4262460820461,-595.5418279650087,242.56216570670196,-216.9835741362965,413.634306948181,0.2364227663388773,-394.12915038423057,-19.340398958058422,341.3256970756635,-176.8486354586097,-28.95580335400225,-332.8818625563802,-523.6659599076393,-437.1629015248553,-178.79643436423072,-87.72149129688616,237.55126829689183,-28.42883216904712,47.08683460540385,-598.9455737945464,51.86280982019956,-753.1976227594103,34.89336604506297,-384.4934023027314,-646.5386970237969,-282.65302953970485,-516.0328170250751,-315.6542669591979,-1294.9370910179068,-207.33089575574255,-1134.2778732078186,-618.9225348846256
RGI60-07.01277,78.9236,15.1265,-517.750537126562,-1135.2335194676946,-402.39146110282434,3.241068671290126,-614.2362182762917,-623.3747311526542,-249.99636555559104,-507.9956038887569,-696.8633970315595,-434.0848957421523,-406.3431473104542,-424.6849852515126,-443.0242009176472,-622.662106537233,-1009.6847209087068,-631.6748890605782,-69.31757548031268,-359.5502953155021,-69.09472630117043,-36.71808301981754,-520.502515492047,-241.8938568381286,288.9154952816961,-530.7867162906573,-181.3208910462541,-165.2633130698461,89.6281047322693,304.5234167217045,-550.5773982671951,95.16133657046632,-44.681267898905546,280.2288841404246,-164.52348671318907,-329.60740160922245,-119.10413284706294,-148.93379947347734,345.9860977371288,136.489871422808,-348.7615620758253,-158.4335144140584,92.05284392314492,518.400112473694,-161.1791221280975,-96.45450237871744,-304.98155193394234,407.1476778891048,218.69611855942367,-565.0672476568635,273.3426021552278,-448.8912548408309,270.448972529778,-145.51886591999963,-541.5298764943758,-83.73378343706001,275.2541481021463,-267.49031696908946,-253.2481836106124,-570.9142038340881,-867.5212031546803,-638.1899622815705,-226.73091072507668,-140.06563650982793,194.913715573736,-107.2961577412016,-62.12627893964411,-616.9381363120963,82.94022897078995,-712.7650145562451,-44.23524965750348,-407.5266184207636,-656.414927372785,-294.42333033383795,-505.2358967817484,-414.23412113413457,-1346.9352640729926,-351.9083121928102,-1130.8338366067348,-700.7879819769983
RGI60-07.01278,78.9117,15.1393,-561.0378843585006,-1178.262400295293,-446.02516169701846,-40.79357004423835,-658.0253387333203,-667.3101295166736,-294.32638530743355,-552.3237266427599,-741.2390765748763,-478.8012466447601,-451.2566692190674,-469.7727218360966,-488.29286110106455,-668.0161354748363,-1054.9996346117737,-677.4453434226127,-115.66921151103006,-405.9494762034975,-115.92029200640036,-83.81576616769439,-567.5544587565205,-289.2754843207791,241.24812686458375,-578.7519696734516,-229.59868649535343,-213.8662133994343,40.68306132653825,255.21953571964244,-600.2580386082765,45.08571434435412,-95.17335220295286,229.2976466895916,-215.91763273684623,-381.4910319852848,-171.5048668819896,-201.88283592988316,292.45497230284866,82.34093026871155,-403.5690305352049,-213.9422188824006,35.79561185360004,461.2354611988934,-219.11556267303536,-155.46053019716413,-364.9261265059234,346.1616098792041,156.64172593856037,-628.268213626551,208.86635463245872,-514.8863037735006,202.990351703164,-214.38643825820108,-612.3072390366856,-155.87031173923498,202.08899631096608,-340.835488263157,-326.254065475256,-643.5891237958679,-940.1565668537144,-697.9106510125885,-282.86318119371526,-195.1247566472756,141.3559814636949,-158.50780385552386,-93.33099900643498,-643.8421469126266,58.048144537393576,-735.2179850247085,-62.23196559542477,-397.6104599316985,-643.1866505892359,-280.9790907635275,-491.69447591194,-400.0447449261184,-1334.5317644107172,-342.4689330140118,-1123.6120482587617,-696.030329795933
RGI60-07.01284,79.3306,14.2859,-352.25269132610083,-997.6667223910124,-231.80318035019397,192.0791125585844,-453.33323946947246,-462.9478111267814,-72.78018548468641,-342.4922704985645,-539.9539623981116,-265.3836728915564,-236.4614944170308,-255.704931086007,-274.9474847302237,-462.7716872541228,-867.3439372692114,-472.3520431615044,115.30676301015012,-188.11261964339351,115.36653320406356,149.1148743124483,-356.59964398709883,-74.085339201672,456.7689489958689,-363.09725654980434,-13.44064810799963,2.127968949106803,257.0280577935939,471.9303479896762,-383.16500607426485,262.2211529475743,122.27472105233645,447.1874881774828,2.294955613642786,-162.78584693925,47.472206003264446,17.542473053298437,512.4731111306869,302.74337360294453,-182.41286431948845,7.771027544431223,258.05576572100483,690.3998603296,6.054780802341581,78.66307500111947,-132.398053970888,579.0986429051626,386.8556115679084,-401.3429328298287,435.6136622794202,-27.98510917366008,605.2865623551224,187.90317238819796,-194.228302597003,181.134762151233,538.2023400266947,27.47239919264764,163.7111819193392,-141.14756073209475,-331.2995317073818,-238.35753716256775,28.83589992183886,140.9207886077093,462.5517614054667,207.9177539004247,248.2452363977978,-417.5261206412493,230.460313687248,-575.4914377650616,254.3735630584272,-191.36683983573727,-497.2964069605762,-113.24548124043967,-337.1107992398134,-136.77203290362888,-1125.1035046429672,-24.037488370638208,-961.297534085624,-445.3166312775613
RGI60-07.01285,79.338,14.2375,-402.3854803695809,-1048.1374015712142,-282.10121839853514,141.82600772358225,-503.93397422101975,-513.6683299273369,-123.47870917010424,-393.412863205131,-591.0744209235269,-316.5364973684475,-287.74060173542216,-307.1325963729196,-326.5287007572183,-514.573067430129,-919.4499089480752,-524.4774513059315,63.22586702196532,-240.47983408271136,62.92698109322998,96.4975106634455,-409.5988990454005,-127.25697449091606,403.3870890868603,-416.7055381470752,-67.27328313662989,-51.96221583923143,202.68582023879392,417.3240815160264,-438.0481042842409,207.03558347046237,66.78035580508026,391.3721617539133,-53.86301473297519,-219.29985857451948,-9.425752221058085,-39.75570262081816,454.75562924038144,244.5738026473607,-241.0500974763549,-51.37056005337456,198.3769678233317,630.3027560075192,-54.75630597624348,17.398701194831602,-194.39902644547925,516.3679537699325,323.2728271073016,-465.8399847051648,370.2429971831778,-94.17217954604293,538.2412411922314,119.87448417604014,-262.65906850995003,112.02197008544135,468.5676575222958,-41.96994232692569,93.82936784904255,-211.22898231093208,-402.32989170480334,-306.9664761085499,-37.73804479946651,75.90046761231189,398.8569783799441,147.35361452349818,209.5535187357117,-452.6458843837934,197.43153633257785,-606.3227938987078,228.71934322972757,-197.56007190305277,-502.99035739440205,-117.97853983619288,-341.3822945171261,-140.72017638352838,-1130.8903146488103,-31.6409261688151,-971.1156274634756,-456.9532573081497
RGI60-07.01286,79.5887,14.8501,-156.9809005640343,-801.4616098955211,-37.2480760481194,385.6000747844747,-258.9036635102169,-268.77897958816897,120.38879076683496,-149.1289465005515,-346.53870819520046,-72.78905127783653,-44.25096312282058,-63.80299828699626,-83.36726736886352,-271.2194134367926,-675.4387576711781,-281.5686986342713,304.6001161235948,1.2993049547388091,303.7707545987829,336.9836773052128,-168.30307112275864,113.52452026223018,643.9149174274747,-176.56096143673162,172.66428985014443,187.3793688149612,441.682335946196,655.9524758453634,-199.8129007957549,444.65586709969045,303.8919424490871,628.0006616172379,182.1687054063848,16.173259555934706,225.30894409212056,194.26985027857503,688.0764362937056,476.993594622484,-9.42378820072144,179.2503438869946,427.8679361660485,859.4677933151042,172.56378383515246,244.10102371452388,30.518955536106176,739.6798127769049,544.2205052768104,-247.773927410702,585.8202257878779,125.44735061023364,752.5644469716226,330.22994898497666,-54.26249115354712,314.46369942390135,667.1099402174998,158.762731981077,296.4992136443341,-2.0517480668476367,-184.43597927453476,-45.94537354437208,222.32702365964255,333.88800551603885,658.9781207094493,409.1096164922054,485.3845128606567,-174.02240796460416,476.4686018143615,-326.1635156604751,506.99183612606896,76.88349285723804,-223.7309268547685,158.4720746853285,-68.91563242829785,134.80469670595087,-853.5164357353751,243.9235689006973,-696.2991597530884,-179.32500338315776
RGI60-07.01287,79.5624,14.9162,-336.8043286326052,-980.9677150103644,-217.01585751979567,205.7132103328707,-438.4676152155544,-448.2795964720871,-59.21083088499879,-328.55371903709505,-525.8159328811001,-252.11040647200764,-223.51263566224372,-242.98227881423787,-262.46109045642424,-450.1551462992586,-854.1237374411782,-460.3282682276108,125.69061085563727,-177.38923009169,125.05794281801718,158.36241416806814,-346.60560690425694,-64.69990371026643,465.80521278514414,-354.53811736239976,-5.192917588947333,9.68690163714067,264.13539878382284,478.5600052761973,-377.0411619282386,267.62205347355825,127.05053008585156,451.3585917703142,5.747938007307639,-160.01843189442036,49.37734879981384,18.609769334689403,512.70349019933,301.94558993530694,-184.13737170661528,4.91553014621587,253.9505818265345,685.833395670182,-0.4495233513850536,71.43954530261311,-141.47082204775435,568.3744612079697,373.77930797977615,-417.2212225256387,417.3812663102793,-42.19519724896543,586.247410272426,165.46121590570027,-217.88745027730255,152.594583865506,506.865441178195,-2.0330704598741507,135.48312365697984,-164.26387820630492,-349.1753877850295,-231.0346507852265,34.28275294676355,144.21727639958618,468.5273883562896,217.3080454920346,292.0335290704186,-366.9246776279603,283.6388293599612,-519.0033237005019,313.09625196759976,-113.99135204847886,-412.9579770083714,-30.820461560616906,-258.19405699404035,-54.6248574493565,-1042.9624122824864,54.08947937319122,-885.8059469170189,-369.0198213539702
