RGIId,CenLat,CenLon,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-06.00367,63.8898,-18.9774,632.8386728674799,220.15654397786489,9.432441794556832,724.390958461035,-252.16103379710296,-185.21611177274417,50.02230627205915,318.906797617313,503.6206900821941,393.7777282831162,-616.5326852888109,-457.12093900979056,22.055291913297296,1065.0414866923504,-615.8796787836632,348.3626327106972,463.1501390815155,-422.515213153904,816.528211396193,432.7439830960722,-1072.4187058761293,-386.3633768571372,477.0738421006452,46.86509055700975,673.1444796032204,429.87258895724335,258.648556886902,356.4592747470704,-297.8877618501828,-160.81057408783025,198.7228272957608,-668.3970198793206,325.08857007901406,-163.2798377572243,782.9402740849405,242.8934484397373,-151.70474600497727,739.9091461623218,753.8683641823911,-518.3989515703411,1031.6751507248578,-371.69902647172233,-1235.4168493442487,1162.0623119503653,679.8960581483516,-16.37892577713532,-634.5661190213565,-970.2127000551428,-928.4958458485104,-1021.8630609553932,-523.7143025105707,-917.4215303426192,-1086.2372663058122,-700.860336913921,-1047.9492430051914,-1172.5710467401625,-419.9518520138964,-449.2232666057254,-454.0941160282781,-650.567485782384,5.418150978022888,-2737.5113315237822,-312.1913475108605,-79.90492950483912,-63.96329077016772,-790.2097923062358,1100.0109841154565,-731.9792484378006,-12.893911314747983,587.8052975829544,-1215.5706273176188,-74.4738748781684,-866.7096090061058,253.8225716249457,-742.4798370957928
RGI60-06.00370,63.9374,-18.9,1037.161798588803,624.9736375955799,414.5914341890106,1129.1727116158377,153.57666746360124,220.66681247809825,455.926348461382,724.8138921800174,909.6056536207172,800.0808789651132,-209.195379331554,-49.65594112702946,429.4086171545349,1471.8532101207825,-207.46098417367185,756.3283025045739,871.3436749394818,-13.293420025624563,1225.1296701644112,842.0160371837917,-661.5767787332429,24.35219854031977,887.5475882122876,458.13691320462135,1084.414018979622,841.8521321694509,671.3150558969202,769.6385154785423,116.43435955934208,254.07857596359972,614.0540525301747,-251.60701991883437,741.9398933198225,254.8632604668664,1201.3275343207383,662.777201662813,269.6601428714378,1162.6431352157217,1177.2200625499447,-92.68762384171386,1459.6766366894294,57.92434912668603,-803.7261244747001,1594.5810346996388,1117.313901638665,427.24470555300775,-189.2215156162876,-522.3666334498475,-477.54409405812805,-563.7812474102873,-61.56983357615668,-449.9860534517152,-620.1874488081207,-233.76448249933048,-583.0633485963207,-718.2003155125874,-38.1149554204152,-76.21165437906058,-81.8662176046332,-281.28081843355534,368.4367684223423,-2377.463889671796,47.11377160714254,278.23352798863607,297.262389062237,-426.6949999695896,1478.6655066099886,-348.1115364064422,373.49583392408925,971.3683726556208,-829.8188886653448,309.0307661643365,-483.6142449697816,630.6079713799779,-361.2371077451063
RGI60-06.00371,63.9428,-18.9505,856.9175891207988,444.37953024487126,233.73210734022356,948.4563668905696,-27.75983692253908,39.17040581047753,274.33833413528225,543.1419260621348,727.804253790194,618.0099742300578,-391.9474568507377,-232.5751126140856,246.4555559511163,1289.108037203425,-391.2282063809428,572.7106751655978,687.4828730318227,-197.8585966340678,1040.7962784591757,657.1727699726331,-847.4483544504403,-161.5851961906844,701.6044241474804,271.58831892982647,897.7101861216689,654.5796098661056,483.4796272218781,581.3317951981596,-72.71153256275662,64.4133992425736,423.93166069114136,-442.7765908071041,550.5104065594721,62.46091615131896,1008.5390074504282,468.87623163738704,74.64365916439446,966.5631564879624,980.4936758230624,-291.0656241700841,1259.8382801957948,-143.89973504523064,-1007.0287685660792,1390.851365357769,909.9771411136408,216.15555948844369,-401.4133975924792,-736.5314161644066,-693.6729792417092,-783.4920951983136,-283.40461859275774,-674.5378058535508,-844.356051390648,-458.2946139077097,-807.1259964088912,-939.3586481530176,-229.19617317421964,-262.0645454122931,-266.4580818040948,-462.392082639848,195.2798849778288,-2514.3703456568446,-83.97240434886587,149.69236683614497,168.4840968086284,-555.7871765690383,1337.7483912648052,-493.5141841309777,226.3314955080669,825.4205994376559,-976.9903163003196,162.65099357778146,-629.6340443331518,486.832497608826,-507.7702366818857
RGI60-06.00372,64.1719,-16.1036,746.6057888240568,429.7442173120334,267.96722042845727,817.0232432321578,67.16862185645994,118.61672688240736,299.29851952425986,505.8182190137912,647.704385166126,563.4013563075496,-212.369836614546,-89.90969719808011,278.09895141457145,1079.058762966922,-211.66973942305208,528.8252018698195,617.0247718892085,-63.022481809638506,888.4963729178344,593.8465519699012,-561.908908492739,-35.0258115503172,628.0702056832482,297.77618182509235,778.7610020220926,592.0180843383032,460.6016535403476,535.7778325436014,33.372219488752066,138.70173294754375,414.8551805607023,-250.93973549946645,512.0235287262814,137.0681020105446,863.7302875085667,449.08252793933576,146.11805048053776,1062.9268090557248,841.5728204398063,-194.1128054353199,1123.522874112748,-59.12169459696552,-620.9858986654614,1220.0408718519425,1210.454753498547,619.4883549285189,-114.22741469735902,-320.69419194099794,-474.3955661434993,-613.946165704537,-251.37108122471813,-888.5645087173875,-29.52227289285996,-261.2219998400067,-553.7215963182166,-739.1245768426421,-958.6757387371844,-411.2915077326288,-9.53557170138144,-256.6528105528282,199.44403793181584,-1707.233635723236,394.894808775268,-323.41502851046937,78.36365259411518,-49.593886349241984,1285.2713049451954,-326.7518086626592,221.8144203509888,389.8626199919386,-542.8399201608361,76.88639267867086,-784.3587484223585,380.8457422656156,-527.0243464193288
RGI60-06.00373,64.5061,-15.4149,1184.858690183892,869.8341033334314,708.9343224561985,1254.4794696386275,509.1231355039553,560.1231192374665,739.5560016268807,944.6636793245982,1085.5326591232276,1001.6037140002873,230.4678627286739,352.0181747001096,717.5978315094922,1513.4533078390846,230.5185400396772,966.2723852445864,1053.7495063533424,377.7135451861337,1323.1737000062517,1030.1467178446132,-118.67983269783412,404.7466745899922,1063.5398090139977,735.0646113094609,1212.8575496065905,1027.0354578174877,896.1923224880363,970.6612497085692,471.10530200797854,575.5299089289032,849.7194733736312,187.7666300961353,945.7548047582702,572.8412505677593,1294.7490543381227,882.3886812544896,581.0270553605789,626.7259298728884,1271.6898704754335,240.60843519758123,1558.064166332124,375.2827631867964,-131.4145372979139,1483.7457617415944,1644.021251411795,1062.3104452502894,313.474442036559,101.10161921869874,70.3000033572555,-256.733156166738,55.4075791556915,-705.6372756160864,673.0367567949548,110.92444633398742,-197.23317731254275,-349.941148764031,-747.3615249114046,-100.1983034710391,337.2604353805635,49.97995758807682,546.2961036841629,-1088.243195130973,1043.909901005764,55.72646053575146,476.48416871623846,499.02554164945417,1787.1006299748008,184.3128894812147,656.0859858002173,806.8408394964225,99.129369539966,501.3918816449103,-331.10021524702006,947.917521184502,-99.7817973668828
RGI60-06.00374,64.524,-15.3421,1055.8355289758797,740.686032937041,579.6816410084446,1125.227979025988,379.668281217236,430.5841065264704,609.9480240808946,814.9856323660334,955.7691017349904,871.7138647216763,100.33869667313466,221.7814481110941,587.2840457888792,1383.1212720036883,99.83685552441987,835.5450468829372,922.8656312418208,246.54343735058305,1191.9569089374145,898.677623931234,-250.54873087171015,272.72149680984273,931.3616277363276,602.5605493319871,1080.1310621457346,893.9593866418036,762.7483125133516,836.8511169726456,336.8062176397905,440.7977041664487,714.5376539061376,51.941271254132815,809.4510357189297,435.8202420522415,1157.1081146823522,743.8678352955775,441.5462127915813,486.225435829227,1130.1295529582233,97.61014065908536,1413.5615805837208,229.05271107737087,-279.44228852166344,1330.8572057811814,1491.0315654798817,907.2599665631756,154.0800793214848,-64.27701974799753,-100.3216779630996,-433.69513760178256,-128.70568398282035,-897.35797116036,486.478505873714,-77.7886880679499,-378.2087249230853,-517.7739961354259,-817.785735061841,-159.30490050765744,283.8120926961591,-4.232904232467334,492.596834651898,-1177.547430351907,947.1711305821024,-44.56449118124292,371.5068730100657,387.2242357332856,1634.3028093441058,25.4823912337599,495.5022246332461,645.9637210803885,-63.12637342677967,342.3271469890675,-486.6495681150828,796.0018338568334,-249.114171508902
RGI60-06.00375,64.5389,-15.2323,591.3566457626155,261.2162447056601,92.76242730171585,665.3782759989058,-116.14776109045974,-62.28624389057768,126.31317719517816,341.8580804098916,490.0300527909223,402.403503743944,-406.0868474023481,-278.1358058973097,105.8178782529759,941.1472607816185,-404.1515454215951,368.1689449859473,460.4690015910575,-248.13285214686505,744.2341707009238,437.45525030249166,-767.029657042166,-217.29717539537276,474.46395015693446,130.614020881511,632.571009246826,438.4329483433692,302.005860190678,380.9915549224578,-142.12977661217946,-31.62978018320069,257.0038241494476,-436.3195802635231,359.9305606137644,-30.06975796133024,728.4630399215575,297.224133081537,-17.498526546164058,896.9918513174212,710.0760079835214,-357.4513326414974,1193.3889927111427,-183.3383596748405,-839.1903580855143,1052.81330460658,961.9647032663984,352.89747209744235,-337.9168072555079,-607.6162398442882,-698.2155146473361,-869.8063801340979,-483.93753171353137,-1070.6624406295227,-346.17531382384175,-504.1531754022397,-817.0936961092796,-980.53957045619,-982.6743694296756,-586.2181247327907,-315.855281484657,-570.506536002168,10.010999584718556,-2083.751035430958,182.810452186473,-406.57269294242417,-108.6436295873822,-379.1175819157914,1084.1287526779813,-626.6854890902342,-53.96916659926907,247.8737581293495,-834.6007105933717,-190.77677099427825,-953.8277891596076,191.5172276426622,-801.2951398662779
RGI60-06.00376,64.5333,-15.2249,1258.5899461921397,927.4425130101688,758.0490535418355,1330.1344538695832,547.2439938790578,600.2027990326084,787.9441641327351,1002.6097738079249,1149.8231484766452,1061.0565451282364,250.9547119954397,377.8021496674853,760.7539248323014,1595.2956259097878,247.86021870384732,1019.2383264057362,1110.1282531597026,399.57230761608486,1390.9187636018803,1082.2695277601704,-124.70364275547352,423.4873510625183,1113.691027249938,767.5616409609696,1267.62288101631,1071.0489205561305,932.08106932248,1008.501815992524,482.2925579099635,589.8976868797582,875.5412254341263,178.42427487262813,971.5181319884916,577.3859561177924,1332.1635000613892,896.1241843657145,576.2880819643883,1485.3699369634217,1293.0900591208676,218.67925820601997,1762.4819948023624,377.9426289796269,-287.9865342285757,1599.0596949495234,1494.197863438586,871.9139167191611,168.56869550416258,-115.90090872480536,-223.26676884133693,-412.09529425343504,-44.66384328824891,-647.3116850017884,73.68431536345062,-74.8969635151581,-379.2795500330448,-519.1322802010724,-290.1817551132747,143.61637096755317,429.0750592480714,187.46396921358783,784.2588584062598,-1254.5765885727378,1016.689091786604,434.3577158313876,735.766706960124,472.4833983793856,1940.9674512824736,222.9634605414292,793.7618130831149,1095.6193629644524,9.553009975252747,655.316954533527,-109.85473994864256,1032.8441711328455,37.06065506502283
RGI60-06.00379,64.4229,-15.6536,405.5307652962061,91.86999519411197,-68.25741774402692,475.3347029495191,-266.98233511172486,-216.0155061511798,-37.107251291194814,167.38157182227496,307.8850952781587,224.46469566637563,-543.5016768408442,-422.2252595336446,-57.856273782095215,735.1323818906885,-542.6303011887167,190.50257782897268,277.8708685510119,-395.31621172455215,546.7354259180707,255.0935526468294,-889.032581743286,-367.3581355226904,289.1691972834924,-37.74742869009256,438.4987749025268,253.70447955517477,123.68743916120256,198.20020423316737,-299.0826066599372,-194.70703984392512,78.78920840392155,-580.2280923847809,175.22067642779876,-195.8513862638234,523.6781917424647,113.33181515228604,-186.43674441416087,731.3822451506405,502.4284902491238,-525.2118526346111,792.6799934403234,-389.6814273039972,-911.9463254782836,800.7585066725649,873.4557036525364,312.8072717905274,-441.10519536932526,-655.2810898470663,-781.8960213122609,-978.3974238317278,-635.0637738026766,-1312.415201021014,-258.01121392352417,-621.0575622149004,-899.0645392608295,-1089.3123026867404,-1396.084854601453,-810.9359831317548,-379.0204962157991,-649.1294913374788,-166.076555264414,-1967.9634533103176,149.3435774012658,-679.9817011627555,-258.0203239672693,-347.03765050002414,926.896207721122,-682.5641215912991,-154.122608606498,-3.906730347579334,-844.2286987426663,-315.90492419865456,-1151.0167848301044,17.90718280746175,-914.9013589007508
RGI60-06.00381,64.3619,-15.7348,1266.241955550856,952.3118177925523,792.2050111227768,1337.1128490338322,593.7739297512423,645.1785483062465,824.7698575045711,1030.0006736194252,1171.1422073609726,1087.9644520383931,319.0049533223578,440.9270942028792,806.4015689937019,1601.295155482714,321.67378002485674,1056.638740127721,1144.6797514499187,470.7976114747848,1415.1260626887408,1123.5319260765057,-22.077925122745786,501.1815459816071,1159.5688026065834,832.746836857971,1310.5869940654268,1126.214484241969,996.7566690218972,1072.242254217358,574.9311747895426,680.4233969246653,955.3948756895044,296.2035297024823,1054.118869025473,683.5184810949621,1405.5783342215668,995.771347635958,696.822073308589,1615.9416055013337,1389.936569247548,362.5188190904881,1682.1464413807903,501.6282444603869,-29.739527255578672,1725.0234542032654,1772.970243515689,1204.3505877666269,459.3584675165188,252.00289034511383,120.35046958655263,-57.70026888023399,293.0896579821815,-371.87036357147696,626.3799145511824,304.1599295576516,19.920263428700764,-166.23680641261424,-457.3305541866662,112.18969916036951,529.9885949869893,264.89209739081537,729.97647211303,-1165.8006735745244,935.5954609383622,129.98575885850542,542.055493826836,431.8877504422118,1675.6799717449242,64.15131554753188,595.9841998465088,749.9507813713711,-114.82733079091214,442.6253046435836,-394.62987715528766,779.2679135259805,-142.38679511765136
RGI60-06.00382,64.2439,-15.9161,850.3241615524843,534.7025112640351,373.5970984568536,920.7109618057232,173.69780594575786,225.04092650072084,405.1451160840172,610.9953304643054,752.453308421194,668.5582198940768,-104.25614754048746,17.858749748175413,384.622655483392,1182.7487218577617,-103.10983632562784,634.7839200512783,722.7887063967564,45.38022814879221,993.538876999126,700.1223538643387,-451.2231032199497,73.88453166824826,734.7121302950355,405.8151122715755,885.2206897832536,699.3668638961708,568.6474486433556,643.7728383842177,143.456091732087,248.65266092563277,524.0609693553836,-138.99383147108048,621.4709047218544,248.22763856826955,972.5721868570196,559.83543773951,258.4021621819244,1175.9684616899042,952.2398091410756,-80.02822667587607,1238.204986184805,56.21887446453255,-494.2165306876497,1315.8456672201887,1326.1912369364588,742.6833362761323,5.249297026523259,-200.58743365434012,-345.7424437573611,-499.0918593354996,-140.29912925415098,-787.564302199309,124.15970691058922,-141.48544360133766,-433.2343384898467,-622.1317563003817,-886.0709709911042,-330.437157075394,76.9269112714949,-174.48789514051452,288.15217808496624,-1580.9585818791545,525.3166678717016,-225.19054901732585,182.4336593267809,63.42289061650383,1362.9770773924663,-249.42151475585973,291.90476812153213,454.31987158840815,-451.60813425817815,143.67670877786094,-708.9480310664273,459.6213844849583,-454.69481982115855
RGI60-06.00383,64.2482,-15.8961,1172.9935731098,856.9094594317148,695.2794119382642,1241.6484637385324,494.2373646315564,544.9347422292524,724.3342077258138,929.4487228625106,1070.164289930456,985.5643358679786,212.2126428793673,333.50680967564705,699.3492960401454,1496.398385161335,210.01880155874488,946.7799476918046,1033.796589871351,355.5745710828097,1302.4131252106863,1007.9801858824376,-144.1902715530584,379.56105492953634,1038.9339961248274,708.7987050420854,1186.6673135210926,999.3903171222296,867.1510325745196,940.610288032682,438.6951951906415,542.0177136954424,815.3902675542288,150.44186738661256,908.4730964785656,532.9683042464533,1254.5749561873245,839.2404221149577,534.9754233144308,1449.4227700129184,1222.0804216110662,186.35897664153669,1500.602978741785,314.2732985768493,-239.97838553763725,1561.863657321493,1568.462927292611,979.4396687401504,234.58329736401444,21.0351874600307,-131.64149586024234,-294.969572021553,54.68759305760088,-601.1365349292039,316.2677660444701,49.1635363005411,-238.94568157873715,-420.3170899886388,-588.3933597290555,-12.52315874191143,404.0784608840572,158.25225431159296,629.9545150543967,-1193.7627677640412,920.2587941987692,172.70220360541964,588.2241650619782,486.9780140015024,1863.975811643156,256.73146577352355,799.8122191673078,963.1174216126958,59.999626655927386,647.0362886295055,-212.20769077768935,949.174292212044,27.2155372385912
RGI60-06.00385,64.3732,-15.8417,821.5137737247022,507.2302146028875,346.77094660565695,891.367938002287,147.61040691540268,198.64362082049377,377.8603496957469,582.7051029625995,723.4416978546357,639.8274221910726,-129.63542931410785,-8.16658682330349,356.8553972971237,1151.3102057838305,-128.92425809222078,605.5575258751394,693.0453204436496,18.5300339108036,962.3217382846856,670.0726136005308,-476.28358252144005,46.32481355953583,704.0398264337384,376.4387232104263,853.5242684288645,668.309713567721,537.9733468964541,612.552235831756,114.24516296594516,218.73655414755757,492.66641575906914,-167.69361278031536,589.0974083109026,217.22255273310407,938.0189713043894,526.78857781869,226.34369821253264,1143.8984135597664,916.3021109194726,-112.91702441365769,1204.8694484896669,22.41145192153575,-512.8999673890031,1248.80561238642,1287.2037227564167,713.0325312693479,-32.18305825060125,-238.82982017178816,-373.05035924689,-551.1360999674009,-200.3037498536512,-863.0925337821745,124.59817283090288,-188.15418758626075,-479.8605501000962,-673.0078950196452,-983.8878593605452,-408.9469242836885,10.02991537468531,-243.34229795663467,236.5687968269682,-1529.8835531138225,588.1182545430925,-208.8543966216393,210.0719391322396,106.3697298133264,1341.792053224609,-274.41343735044927,254.85380121269924,406.8756903905799,-458.1899384955354,100.45960270121886,-738.8101650829311,432.9818122954295,-490.3465414386507
RGI60-06.00386,64.1227,-16.9853,720.9955648579682,382.6583325822644,210.0593427092564,797.0948290420148,-3.930257471949336,51.35966318682689,244.76419734776687,465.7908177274377,617.7585152294819,528.0227665645473,-300.6322421512797,-169.3870386274261,224.27511208866773,1080.6211858172862,-298.2825314958705,493.47934739098713,588.1881684193349,-138.06565082244293,879.2585725530981,564.8951470404555,-669.6604194505009,-106.05628406642666,603.1343079280355,250.77221504125495,765.4030360499928,566.500643173616,426.7525668007527,507.80997440678254,-28.326391394649416,85.02448124078538,380.9634725258985,-329.66162933002977,486.5870914577389,86.85487511880953,864.4058093659917,422.3571092088018,99.71185967383428,1011.9817325339262,845.3047320676228,-242.81704168964225,1311.6934960889726,-70.60999703409851,-817.7057159492318,1324.1778490722886,1059.118990503119,388.8597160476915,-251.13381589348063,-526.0688363411236,-649.8370409199002,-721.197380242523,-356.3323063324711,-910.7450313375824,-486.5513520615198,-324.6881994771575,-677.5684492203272,-885.4777677054343,-675.5721311757504,-329.9692149651004,-93.97078283059446,-284.9935252702161,185.7334520416363,-2072.900418313924,169.2420582141719,-291.28513536910435,-2.470453862773049,-320.4034854830992,1151.919253290749,-554.8209260571066,49.62596687525304,353.8646440415218,-846.016340388538,-102.04290502778076,-845.5507737990474,229.42606381426515,-685.437810050884
RGI60-06.00387,64.3968,-17.3278,2573.028630662882,2231.6310736154805,2057.9359297816213,2652.769940640004,1843.382908383776,1900.3370753847016,2097.0548774461004,2321.7568095271595,2476.63618426855,2387.036722383737,1549.9443210131658,1684.0012222635096,2083.589832691612,2951.316991834393,1557.7762296966469,2360.2901359616044,2457.6871254181106,1724.6167299605895,2755.5449755669647,2439.3331658048382,1192.2839320169228,1764.4706509789185,2484.047341399465,2129.799753696151,2652.782901984495,2454.0412604315256,2315.2887783120527,2400.0755343896194,1860.6399736489907,1978.4576458698768,2281.2006342749187,1565.8639525307246,2395.466551871334,1995.180275267876,2786.2221514904463,2343.7810030178425,2022.5231045929995,2939.3555591140657,2788.477013436747,1697.2430887952094,3262.241549910657,1892.6998261020003,1139.100360122162,3321.1020608895824,3047.8238894885435,2374.838735885103,1764.0637307678726,1503.859511931325,1402.6158610449131,1350.626349773046,1738.0472066826078,1226.8284324013646,1573.4018542655572,1781.9056289049636,1402.9944575701584,1190.4384779391874,1195.2821009963282,1496.822079298597,1708.081340788473,1508.961859788647,1955.3855629823076,-402.9883677764453,1820.705599137257,1395.512317636909,1662.8346595356004,1327.9600076520485,2772.1211150116937,1062.0096683385568,1671.7428132044297,1975.2022945175684,742.9257785908864,1530.533104482098,774.8122890227987,1866.2554583102155,965.9298947481434
RGI60-06.00390,64.2383,-15.926,991.6979638497075,675.8346564630048,514.5184012652159,1061.5825153138976,314.20823308537666,365.3719388522336,545.3201790048537,751.0132397313919,892.2911985966065,808.1548333480403,34.928149960787614,156.83266377618517,523.434231408349,1321.4894403323929,35.05773269232357,772.8439753317026,860.5756696179334,182.70045624590747,1130.761633536508,836.9398355868066,-315.0293075283199,209.8326722425712,870.4280407681998,541.0454078994748,1020.1343971057086,833.7837974664837,702.5553671489317,777.1928955574698,276.2228218521236,380.87640487422897,655.746432455575,-8.106733015339154,751.8527381925678,377.7900258908918,1101.5222545225747,687.8478652423416,385.4397385805446,1302.0122196123452,1077.4134501564206,43.820353049805085,1360.8130057397352,177.47525322935718,-375.1874240034499,1435.5274017509714,1442.7313854895503,856.8016021927936,117.57868096392988,-90.53446274256136,-238.7165547939441,-393.63267668998776,-37.11230555045698,-685.8761200867316,222.4726479754416,-40.37602615423825,-331.3961125364599,-518.2588941727491,-753.0843390588651,-192.3622208242876,217.3434823534432,-31.2901585686199,435.1806865069887,-1411.8647692935474,697.4139089818576,-49.08781093445568,359.8655821690239,243.47264918652652,1553.242559494046,-59.80285432178795,481.831883292517,644.6090594151244,-263.1814472308637,332.98268901167535,-521.3719770924015,645.7288735545204,-269.4716493701261
RGI60-06.00391,64.2425,-15.927,1136.9209047221157,821.4907390088374,660.6053087095108,1208.041412993292,461.1879915381396,512.805978329799,693.2119954709386,899.3779120964048,1041.1541284811433,957.5591421154796,184.96603855821792,307.4339012482798,674.5971598415955,1473.1945831695907,187.5471839789985,925.9370282904306,1014.3698411982656,337.3072715449483,1286.0477641302562,993.0707516362708,-157.92507431842472,367.77980102286494,1029.2501645123948,700.8945669472084,1180.9808112839853,995.7544298357184,865.7076720531886,941.574265375692,441.96756216171934,548.0036803403524,824.328172461896,162.1247566476437,923.69507384592,551.479870722544,1277.0785028217265,865.5350449376327,565.4101814175473,1484.4264791450444,1262.388280881881,231.74781190263067,1551.8738450837188,371.9650590503863,-176.60841647665188,1637.4111838575902,1649.6185729152562,1068.8544937449033,335.157700126272,133.2649531065378,-7.959038191766339,-156.14146026916396,207.5176180347396,-435.13609907851446,473.8074393467114,208.63207026019,-85.34526480152547,-278.9737610720447,-594.8402688675783,-49.42331482567383,353.10229851983416,98.39148177054837,555.0336977058314,-1342.106570546803,760.9506385953916,9.81573171994006,415.5429671384324,292.9399697086173,1589.7263905598086,-20.878678615395536,521.2577771884048,684.0392949574436,-222.67590289051708,374.0868665772209,-477.9119113505657,691.7318017976173,-221.02369075961428
RGI60-06.00392,64.2209,-16.1432,747.4479411672539,430.7095759284548,268.9581083319456,817.5996000659029,68.12809227253318,119.46332017161356,299.9500599281679,506.25609136445536,647.9655674001453,563.6221925745805,-211.76658031886703,-89.48050921520225,278.1994084718864,1078.5602308019786,-211.48277130017985,528.4426498032683,616.4702567269375,-63.2802110190953,887.5258897860142,592.9259277334584,-562.2544910062198,-35.838154405596185,626.7014451708029,296.4567503863901,776.984805045253,590.1895919377423,458.67962606048496,533.6274684112024,31.341279316115585,136.40751063734157,412.1836293645958,-253.41774007719437,508.8493923448712,133.8885737109851,859.8564102103053,445.2064862871152,142.16014362612452,1058.7407832073072,836.6172655250643,-198.88616948002897,1118.4424665447675,-64.51548371144298,-624.7902207659091,1212.9174889032502,1203.455988528477,611.3476591739704,-121.7693108278335,-327.6025978585501,-480.5635242182336,-622.4928656668093,-260.77947220594086,-899.002380907446,-31.93708575833083,-266.8637558778185,-562.5451906657636,-749.6936325662031,-983.7225094515442,-431.6682264888529,-29.1300908792264,-274.0317141828582,184.29791611088325,-1695.26413529442,410.211359026377,-314.85493555326235,91.80094625354256,-28.277900379178558,1318.641652824259,-291.5287228315852,255.48306168961744,421.1502802014439,-503.7191005799467,109.18263902671882,-752.1554842003885,412.0498200353807,-498.4940895804657
RGI60-06.00393,64.2471,-15.9547,1147.2559080874576,831.7850785084682,670.8783915009029,1218.3834570887143,471.432964645627,523.0555438205232,703.4820878949364,909.6712277851497,1051.461766781316,967.8515361189136,195.15422731141365,317.631495721039,684.8344663404431,1483.5256881543912,197.7042006051615,936.1775318954694,1024.6091458651465,347.4457312367631,1296.2914666797872,1003.2586926868609,-147.9050711645192,377.84367649518856,1039.372238117756,710.9447675591776,1191.0586819526222,1005.770444473378,875.663878484645,951.4912936465474,451.7652542117909,557.7520262900832,834.0403341618951,171.67070133760015,933.2454091518158,560.8761052325355,1286.4453809349495,874.7086418978304,574.382994088822,1493.200743143541,1271.043127514502,240.0473424901765,1559.8730895170263,379.6100562047982,-169.8019326883931,1645.5864464857357,1655.7340157265976,1073.551938747716,339.5156136218197,136.89486318371237,-5.927619952937775,-155.0402109070724,207.10074928508823,-436.64376812785576,470.336432015002,207.93443861943095,-85.43967616400606,-275.3685061756704,-566.618405388213,-18.281461141006403,384.7218005790572,131.06741498987728,587.1939602977538,-1319.769174430151,780.5195774168233,28.55932055201224,432.99794354008105,307.25996156261533,1584.0070575713482,-28.97910888382504,512.1736924325078,674.2391229065938,-233.0837206225779,366.0185832215644,-484.435584586746,686.7911060589355,-224.1932415932848
RGI60-06.00394,64.2508,-15.9559,1230.927791743691,915.0093125611776,753.6261951981799,1300.5757729557677,553.169238117379,604.2470948463567,784.0993274740478,989.692879839434,1130.8736544153116,1046.6528557996087,273.3845673003944,395.1874682908296,761.6696285159092,1559.575519961233,273.1279007012769,1010.7649923654332,1098.3879204509185,420.451895992782,1368.3450890279807,1074.4343973981963,-77.56929121663359,447.1481668796577,1107.5893277147684,778.1161974044569,1257.0620832742245,1070.611951663768,939.2814264322474,1013.8052961259624,512.76168852922,617.3063874667216,892.0619150539061,228.1624330714229,987.9926893854212,613.886688424634,1337.5201959220324,923.8411045362018,621.4467417691166,1538.0513878214665,1313.4704309451315,280.0487049709019,1597.229131277246,414.1644519272763,-137.93634335880304,1673.6427218344793,1680.8556541448852,1095.3449791933674,357.76590484898134,151.69369135702794,5.6587205936005365,-146.9388452894392,212.60215123137283,-432.8704711161641,475.1039699753334,211.36827727566703,-83.8082254284573,-278.79139285197755,-564.8990159023729,-7.666641645420782,400.5916604737505,152.99334600166222,621.4864301576409,-1188.1153078265577,928.8111212437302,184.9224385602037,599.230168909475,493.05182736436734,1854.7410096723024,247.4963200034418,790.9714452025573,954.222883200916,48.66641906358003,639.7230736031378,-219.08315531439357,943.5647217582148,24.195151381538786
RGI60-06.00395,64.1808,-16.1261,457.640757377967,141.02404970975456,-20.48695577000569,528.900285564628,-220.7152504239549,-168.95472878492632,12.060580785522912,218.92736926614617,361.16772664249385,277.2139859267292,-498.24862945036887,-375.3949781910284,-6.9582901400585655,794.479729728808,-495.9176790618338,245.08613179804897,333.7627615021372,-345.8470721701068,606.2594319918362,312.1229931892325,-843.1614517524877,-315.64810727979227,348.1179277729385,18.4471654926369,500.1526420921576,314.11428286252044,183.44605229422208,259.42922910967985,-242.16853297418157,-135.93315839496347,141.1943898652839,-523.6404872807951,240.4606741843694,-133.37412370900194,594.5746117642043,181.21143904539792,-120.36260738545892,797.9616160902377,578.3107541411315,-455.6604760306135,863.9006456237487,-316.6507180562924,-876.3455473753097,968.1105952683546,960.3719371297406,371.87163802089697,-358.1179390670656,-560.8297101209533,-710.8825634458717,-846.1370705746021,-479.50143460062384,-1112.8988086095585,-255.2828384186052,-486.57011587149566,-781.028042929971,-969.3514903855652,-1232.739917743257,-694.1380733380554,-296.83527550211767,-546.7675187742125,-96.00040645542244,-2030.9372874848757,66.46685343241211,-655.0097870454671,-256.52019615322405,-391.90640256535096,909.5549137618488,-704.1397405895912,-156.48260077854127,10.750322174626335,-921.9468479881198,-299.34873443095324,-1157.3683215065323,11.187861572210153,-893.2536769438389
