YEAR,ALA,WNA,ACN,ACS,GRL,ISL,SJM,SCA,RUA,ASN,CEU,CAU,ASC,ASW,ASE,TRP,SA,NZL,ANT
2003,-85.25053206018730,-17.157063526355700,-14.105771829317100,-14.417126501087400,86.9598544977012,-12.906897920438500,-15.534648788116700,-4.503386268643260,-16.189826708354800,-0.6596294785430510,-4.208513350055990,0.3925124867252490,6.021359041074670,-15.263194191817000,-2.3687359121462100,-1.576165281166850,-17.035952203965200,-0.6036461960356240,-37.38962435501420
2004,-174.50619482191600,-20.897756976441300,21.46453455652350,-0.735696325486134,-36.11409994708440,-14.832225630965100,-21.786698600612500,-1.169603577875270,-24.399514774440600,-0.9229453924703390,-1.325101230061350,0.7367075932958670,-6.01315838727284,-14.823041198592400,-6.452898176836150,-1.9703223010808700,-48.466034819876,-1.677222416167530,-2.2698865948448900
2005,-106.16231522830400,-29.328687250436000,-33.372502479923700,-21.084956181682700,-91.73888867749900,-13.61445969539670,-16.23867812233450,-0.1400832775140500,-16.972370155499400,-0.5856765497992000,-1.9702649634453100,0.4291921825193800,2.4118567893885800,10.085992109220300,-5.007535814365580,-3.5174825565399400,-40.1060460278936,0.9515511812626950,-4.357364159731300
2006,-35.12796108530130,-12.24374431065910,-9.463422471847870,-13.705115620031200,17.2323156365649,-10.039884809993500,-7.5366147756523,-5.789373879133560,-5.488665795075560,-1.4257062360968600,-2.3689949463201900,-0.8874599341758130,-27.08147775079310,-29.755451689435600,-11.630657775696700,-0.749218018228646,-22.7727301164941,0.3873943808905930,-72.2708268420245
2007,-31.237765062488600,1.6704514619394000,-60.959103676118600,-33.211437957032000,-67.5009564430469,-7.8536397415563700,-4.624729506620780,0.1881658059044470,-1.3583793141392700,-1.448376124944130,-1.7784546667746100,-1.6534510305457800,-17.417997263223800,-20.22144900029640,-7.1639092875005100,-0.6720612920657610,-9.47455045429535,0.43279514656984900,-44.11038471734940
2008,66.99969346776540,4.218553508157140,-68.92586645501090,-36.01978554580510,-19.07949666476640,-9.828088472540380,5.771094841749110,0.5098570093611330,14.213766885912700,-2.4757202321407200,-1.7628686998919000,-0.4765572219185040,-29.360781995148000,-24.341765450005900,-6.541409304204500,1.8395841431640300,-15.1000267200399,-1.5751225961902000,-11.393163420851400
2009,-82.04782675013790,-17.94598863847920,-49.484156408390000,-27.889261862488400,-34.44691227180210,-4.303539817693240,-6.206974691326790,-1.2053633679059300,-6.45834139485865,0.61474575615652,-1.4565110496217000,-0.32038877769206700,18.697503586086600,16.32565815402870,-4.598129251138090,-1.5125276212275500,-14.4490816459731,-0.7472575825503730,-42.52128110008180
2010,-61.47038509988,3.4429412032475700,-32.727122494632300,-23.963253917978000,-87.87404073411480,-27.768454636661600,0.2590882185453290,-3.294388891370930,7.284934516884440,-0.7874473578203620,-0.9029921932573290,-1.0180530255623800,-7.016586876285260,14.769003721810300,-7.673401816637290,-2.235321482265890,3.119103458697260,-0.11037432342432800,46.45052492894310
2011,-89.46733765991970,14.322351112448200,-95.83393614431290,-46.99943609955660,-103.28529344636900,-3.75452200284831,-21.98686569454530,-3.5065356517718500,-27.482083468080600,-1.530000048634390,-2.4045476101471800,-0.8242027556073400,2.8360361228995100,5.3651945166867100,0.4664420776081200,-0.1056853840426060,-26.7742778720622,-1.740094130500210,19.69694965930370
2012,49.298104437896900,4.880601937421790,-87.90379770019090,-44.38502278848040,-39.13803561783540,-8.3919584142911,-0.04549662100819930,1.6363711242772700,5.007988818926440,-2.405870493938510,-2.456359521124320,-1.4965385583786000,-18.61948324569310,-9.942490831227150,-11.721124445473000,-0.09323218092934720,-31.177648996474800,-0.5848365393845450,-6.2612605979974700
2013,-121.4203600820420,-18.487557634293100,15.417479701576900,-4.292265939491760,-44.969459807973800,-5.429567540526350,-25.939515859755800,-3.6635350561235900,-33.8988907905505,-1.414177032577230,-0.3046284987800590,-0.3188760292430460,-2.571740023697310,-5.359588378057840,-0.9141425380169280,-0.30129337541428100,-13.9961148087654,0.22381565029238800,14.561459197917300
2014,-93.94687751820420,-15.310927021368700,-10.122671050786800,-13.400647934826200,0.12990814569902300,-8.760712653726420,1.0953288155018100,-2.948182622070040,8.712391009122060,-1.7813245430515800,-0.18791556511197600,-1.2717587234286500,-15.506442415524900,-10.130854094489100,-7.899961568237090,-0.3210830468821140,-3.13033068191355,0.07637349412064780,33.97189195373490
2015,-107.91670778415300,-34.31967399764860,-68.65908450948440,-37.43473566261880,29.37672151084800,7.058874637336280,-14.641184906291600,1.885463953717350,-15.666805960131200,-2.114333157333280,-2.628713592278660,-1.1082393639779300,-14.67401505134830,-6.140587264359840,-6.534046333122710,-0.4398252124400810,-24.037053592183200,0.1152087565815700,41.29628432767270
2016,-87.30827558522300,-11.961197409307300,-49.912133471645400,-30.743612049562900,-81.70857815849590,-10.907220898273800,-26.594949643153900,-1.2959142145087700,-35.43335844431390,-0.6064173236748700,-1.0524338351346800,-0.9010657267468890,5.457353772990750,3.9929373491751400,-3.4272343479575700,-2.514505502652120,-20.744928737717500,-1.1100781527309900,-2.876395973377010
2017,-104.05164920498300,-3.3314975498177600,9.247810261668860,-7.338132211549560,-15.955161596042800,-4.740811753171260,-12.785724895569100,0.42600653737589700,-13.95108924730990,-2.3065093621149800,-2.6295594282610300,-0.8736556244046310,-20.52784601799160,-8.71372397468925,-12.049444281890700,-0.8972201839861350,-32.3393060047112,0.09962079681100130,-46.426079396031500
2018,-127.69653895779100,-8.077995003064720,16.628952980324100,-3.6306182186043400,32.11750251450370,-1.276955926205990,-19.28489168168540,-4.335759604545090,-22.949013105163200,-1.2004237390736800,-2.1699139994884700,-0.4156321545257040,-12.204616002278700,-1.7900345716372800,-13.429011837810600,-0.001818848694031550,-32.700952390774400,-1.8251319980176300,-43.407073455220600
2019,-173.1772968886840,-19.80164279845250,-64.79075346137920,-34.33643325029290,-93.055431661811,-13.761912517944200,-13.90242068656310,-2.282921916473010,-14.268093388739600,-1.020727010250140,-1.5496712231004500,-0.7417831950683360,-15.654339204287500,-3.6184143840021400,-10.167339360098500,-0.7393775610228460,-34.098144091484900,-1.4988864329234600,15.963458991247800
2020,-68.27739363423650,-8.381830247104370,-62.329594606860300,-35.114684950585800,-48.60653079183550,-5.811954990111150,-45.39421547265490,0.8596674579759180,-62.27102099224230,-1.3963421511541300,-1.0307025433176700,-1.523940733428510,5.437858909053420,8.186003479117680,-6.2149077353993300,-1.1622253438703400,-39.7417358096229,-1.0954860401184100,-108.05067223989600
2021,-49.863748524464900,-19.80305067457590,1.8906044781766300,-8.977067149379410,-58.4582315797894,-13.71398110319250,-11.459020814823100,-2.744462043561800,-10.546110230432900,-1.5089477095196000,-0.771044263368479,-0.26931702548222900,-11.680546762688900,-10.259061470607900,-0.9000869188971620,0.08637110662813570,-44.0625681505408,-0.5076694548435770,-41.52304320500650
2022,-79.89939346219350,-10.33617190894980,-52.64071381518400,-31.99929704253410,-40.05596914120780,-2.1163584372144500,-40.51756645299740,-0.9677313626301570,-56.03961413607180,-2.1503795426007800,-5.265239476493430,-0.8865203978104890,-35.29527408431310,-26.44401611812390,-14.530506593368200,-0.06646095553098590,-29.4915030654366,-1.053855125596520,-24.337547436693900
2023,-102.43667000668000,-33.02060720745670,-53.7513995389815,-31.95605621752950,-83.05761219076180,-11.815697561116800,-23.100138876507500,-3.1237455472975500,-28.445995258860000,-1.957297645101600,-3.668846510281820,-0.4838381913856430,-36.732333280290700,-14.260756544042800,-17.706176136031900,-1.63958246598739,-36.520584496614200,-0.9784445053355560,-117.03046787695000
